ConditionID,ConditionName,ConceptID,PrimaryTerm
4778,MalignantNeoplasticDiseaseExceptSkin,444911000,Acute myeloid leukaemia with t(9:11)(p22;q23); MLLT3-MLL
4778,MalignantNeoplasticDiseaseExceptSkin,445227008,Juvenile myelomonocytic leukaemia
4778,MalignantNeoplasticDiseaseExceptSkin,445238008,Malignant carcinoid tumour
4778,MalignantNeoplasticDiseaseExceptSkin,445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)
4778,MalignantNeoplasticDiseaseExceptSkin,445406001,Hepatosplenic T-cell lymphoma
4778,MalignantNeoplasticDiseaseExceptSkin,445423005,Paraneoplastic subacute necrotic myelopathy
4778,MalignantNeoplasticDiseaseExceptSkin,445448008,Acute myeloid leukaemia with myelodysplasia-related changes
4778,MalignantNeoplasticDiseaseExceptSkin,446022000,Carcinoma of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,446114009,Excision of carcinoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,446189008,Primary malignant neoplasm of extrahepatic bile duct
4778,MalignantNeoplasticDiseaseExceptSkin,446807009,Primary malignant neoplasm of perihilar bile duct
4778,MalignantNeoplasticDiseaseExceptSkin,446939001,Chordoma of clivus
4778,MalignantNeoplasticDiseaseExceptSkin,447100004,Marginal zone lymphoma
4778,MalignantNeoplasticDiseaseExceptSkin,447109003,Primary malignant neoplasm of intrahepatic bile duct
4778,MalignantNeoplasticDiseaseExceptSkin,447266004,Sarcoma of endometrium
4778,MalignantNeoplasticDiseaseExceptSkin,447389009,Leiomyosarcoma of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,447390000,Adenosarcoma of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,447416008,Primary malignant neoplasm of distal bile duct
4778,MalignantNeoplasticDiseaseExceptSkin,447656001,Lymphoma of pylorus of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447658000,Lymphoma of fundus of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447705002,Malignant germ cell neoplasm of posterior mediastinum
4778,MalignantNeoplasticDiseaseExceptSkin,447706001,Leiomyosarcoma of scalp
4778,MalignantNeoplasticDiseaseExceptSkin,447707005,Leiomyosarcoma of cardia of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447708000,Malignant germ cell neoplasm of anterior mediastinum
4778,MalignantNeoplasticDiseaseExceptSkin,447730004,Chordoma of sacrum
4778,MalignantNeoplasticDiseaseExceptSkin,447757002,Angiosarcoma of cheek
4778,MalignantNeoplasticDiseaseExceptSkin,447766003,Lymphoma of pyloric antrum of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447781009,Carcinoma of peritoneum
4778,MalignantNeoplasticDiseaseExceptSkin,447782002,Carcinoma of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,447783007,Sarcoma of peritoneum
4778,MalignantNeoplasticDiseaseExceptSkin,447784001,Sarcoma of axillary tail of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,447785000,Leiomyosarcoma of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447792005,Chondrosarcoma of bone
4778,MalignantNeoplasticDiseaseExceptSkin,447800002,Adenocarcinoma of scrotum
4778,MalignantNeoplasticDiseaseExceptSkin,447804006,Leiomyosarcoma of connective tissue
4778,MalignantNeoplasticDiseaseExceptSkin,447805007,Lymphoma of greater curvature of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447806008,Lymphoma of cardia of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,447882007,Carcinoma of vulva
4778,MalignantNeoplasticDiseaseExceptSkin,447883002,Malignant neoplasm of carotid body
4778,MalignantNeoplasticDiseaseExceptSkin,447885009,Sarcoma of pelvis
4778,MalignantNeoplasticDiseaseExceptSkin,447886005,Anorectal adenocarcinoma
4778,MalignantNeoplasticDiseaseExceptSkin,447949005,Carcinoma of cheek
4778,MalignantNeoplasticDiseaseExceptSkin,447951009,Ewing's sarcoma of soft tissue
4778,MalignantNeoplasticDiseaseExceptSkin,447989004,Non-Hodgkin's lymphoma of extranodal site
4778,MalignantNeoplasticDiseaseExceptSkin,448139005,Fibrosarcoma of connective tissue
4778,MalignantNeoplasticDiseaseExceptSkin,448165009,Marjolin's ulcer
4778,MalignantNeoplasticDiseaseExceptSkin,448212009,"Anaplastic large cell lymphoma, ALK negative"
4778,MalignantNeoplasticDiseaseExceptSkin,448213004,Diffuse non-Hodgkin's lymphoma of prostate
4778,MalignantNeoplasticDiseaseExceptSkin,448214005,Malignant epithelial neoplasm of oropharynx
4778,MalignantNeoplasticDiseaseExceptSkin,448215006,Carcinoma of renal pelvis
4778,MalignantNeoplasticDiseaseExceptSkin,448216007,Carcinoma of thyroid
4778,MalignantNeoplasticDiseaseExceptSkin,448217003,Follicular non-Hodgkin's lymphoma of prostate
4778,MalignantNeoplasticDiseaseExceptSkin,448218008,Malignant neoplasm of cerebellopontine angle
4778,MalignantNeoplasticDiseaseExceptSkin,448220006,Non-Hodgkin's lymphoma of bone
4778,MalignantNeoplasticDiseaseExceptSkin,448221005,Sarcoma of fibula
4778,MalignantNeoplasticDiseaseExceptSkin,448229007,Leiomyosarcoma of lower oesophagus
4778,MalignantNeoplasticDiseaseExceptSkin,448231003,Follicular non-Hodgkin's lymphoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,448233000,Malignant neoplasm of urinary organ
4778,MalignantNeoplasticDiseaseExceptSkin,448248006,Malignant neoplasm of axial suprasellar region of brain
4778,MalignantNeoplasticDiseaseExceptSkin,448250003,Malignant teratoma of pineal region
4778,MalignantNeoplasticDiseaseExceptSkin,448254007,Non-Hodgkin's lymphoma of central nervous system
4778,MalignantNeoplasticDiseaseExceptSkin,448257000,Sarcoma of male breast
4778,MalignantNeoplasticDiseaseExceptSkin,448258005,Sarcoma of mesentery
4778,MalignantNeoplasticDiseaseExceptSkin,448259002,Sarcoma of posterior mediastinum
4778,MalignantNeoplasticDiseaseExceptSkin,448269008,Lymphoma of lesser curvature of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,448274000,Malignant neoplasm of connective tissue
4778,MalignantNeoplasticDiseaseExceptSkin,448299004,Malignant neoplasm of mastoid
4778,MalignantNeoplasticDiseaseExceptSkin,448314007,Carcinoma of spinal cord
4778,MalignantNeoplasticDiseaseExceptSkin,448315008,Carcinoma of anus
4778,MalignantNeoplasticDiseaseExceptSkin,448317000,Follicular non-Hodgkin's lymphoma of soft tissue
4778,MalignantNeoplasticDiseaseExceptSkin,448319002,Diffuse non-Hodgkin's lymphoma of nasopharynx
4778,MalignantNeoplasticDiseaseExceptSkin,448354009,Non-Hodgkin's lymphoma of intestine
4778,MalignantNeoplasticDiseaseExceptSkin,448371005,Non-Hodgkin's lymphoma of nasopharynx
4778,MalignantNeoplasticDiseaseExceptSkin,448372003,Non-Hodgkin's lymphoma of lung
4778,MalignantNeoplasticDiseaseExceptSkin,448376000,Non-Hodgkin's lymphoma of ovary
4778,MalignantNeoplasticDiseaseExceptSkin,448377009,Sarcoma of sacrum
4778,MalignantNeoplasticDiseaseExceptSkin,448378004,Sarcoma of bone of foot
4778,MalignantNeoplasticDiseaseExceptSkin,448384001,Non-Hodgkin's lymphoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,448386004,Non-Hodgkin's lymphoma of oral cavity
4778,MalignantNeoplasticDiseaseExceptSkin,448387008,Non-Hodgkin's lymphoma of testis
4778,MalignantNeoplasticDiseaseExceptSkin,448388003,Sarcoma of lower outer quadrant of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448401007,Choriocarcinoma of placenta
4778,MalignantNeoplasticDiseaseExceptSkin,448408001,Sarcoma of upper inner quadrant of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448435005,Sarcoma lower inner quadrant of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448436006,Sarcoma of central portion of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448449001,Sarcoma of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448450001,Sarcoma of omentum
4778,MalignantNeoplasticDiseaseExceptSkin,448451002,Sarcoma upper outer quadrant of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448465000,Diffuse non-Hodgkin's lymphoma of testis
4778,MalignantNeoplasticDiseaseExceptSkin,448468003,Diffuse non-Hodgkin's lymphoma of oral cavity
4778,MalignantNeoplasticDiseaseExceptSkin,448509007,Transglottic malignant neoplasm of larynx
4778,MalignantNeoplasticDiseaseExceptSkin,448553002,Lymphoma of pelvis
4778,MalignantNeoplasticDiseaseExceptSkin,448554008,Liposarcoma of connective tissue
4778,MalignantNeoplasticDiseaseExceptSkin,448555009,Lymphoma of body of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,448558006,Malignant neoplasm of maxillofacial bone
4778,MalignantNeoplasticDiseaseExceptSkin,448559003,Malignant teratoma of retroperitoneum
4778,MalignantNeoplasticDiseaseExceptSkin,448560008,Diffuse non-Hodgkin's lymphoma of extranodal site
4778,MalignantNeoplasticDiseaseExceptSkin,448561007,Follicular non-Hodgkin's lymphoma of extranodal site
4778,MalignantNeoplasticDiseaseExceptSkin,448607004,Diffuse non-Hodgkin's lymphoma of uterine cervix
4778,MalignantNeoplasticDiseaseExceptSkin,448609001,Diffuse non-Hodgkin's lymphoma of ovary
4778,MalignantNeoplasticDiseaseExceptSkin,448663003,Diffuse non-Hodgkin's lymphoma of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,448664009,Carcinoma of small intestine
4778,MalignantNeoplasticDiseaseExceptSkin,448665005,Malignant epithelial neoplasm of hypopharynx
4778,MalignantNeoplasticDiseaseExceptSkin,448666006,Follicular non-Hodgkin's lymphoma of bone
4778,MalignantNeoplasticDiseaseExceptSkin,448668007,Malignant neoplasm of mandible
4778,MalignantNeoplasticDiseaseExceptSkin,448669004,Malignant neoplasm of soft tissue of orbit
4778,MalignantNeoplasticDiseaseExceptSkin,448670003,Malignant neoplasm of posterior mediastinum
4778,MalignantNeoplasticDiseaseExceptSkin,448672006,Follicular non-Hodgkin's lymphoma of lung
4778,MalignantNeoplasticDiseaseExceptSkin,448673001,Malignant mixed Mullerian tumour of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,448674007,Malignant neoplasm of parametrium
4778,MalignantNeoplasticDiseaseExceptSkin,448675008,Malignant neoplasm of digestive system
4778,MalignantNeoplasticDiseaseExceptSkin,448709005,Non-Hodgkin's lymphoma of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,448710000,Sarcoma of bone
4778,MalignantNeoplasticDiseaseExceptSkin,448711001,Sarcoma of back
4778,MalignantNeoplasticDiseaseExceptSkin,448712008,Sarcoma of femur
4778,MalignantNeoplasticDiseaseExceptSkin,448738008,Non-Hodgkin's lymphoma of soft tissue
4778,MalignantNeoplasticDiseaseExceptSkin,448774004,Non-Hodgkin's lymphoma of uterine cervix
4778,MalignantNeoplasticDiseaseExceptSkin,448775003,Sarcoma of radius
4778,MalignantNeoplasticDiseaseExceptSkin,448776002,Sarcoma of vertebra
4778,MalignantNeoplasticDiseaseExceptSkin,448863000,Carcinoma of pineal gland
4778,MalignantNeoplasticDiseaseExceptSkin,448864006,Carcinoma of ureter
4778,MalignantNeoplasticDiseaseExceptSkin,448867004,Diffuse non-Hodgkin's lymphoma of lung
4778,MalignantNeoplasticDiseaseExceptSkin,448868009,Malignant neoplasm of lateral wall of oropharynx
4778,MalignantNeoplasticDiseaseExceptSkin,448882009,Malignant neoplasm of intraabdominal organ
4778,MalignantNeoplasticDiseaseExceptSkin,448922007,Secondary malignant neoplasm of large intestine and rectum
4778,MalignantNeoplasticDiseaseExceptSkin,448930008,Squamous cell carcinoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,448931007,Squamous cell carcinoma of shoulder
4778,MalignantNeoplasticDiseaseExceptSkin,448952004,Infiltrating duct carcinoma of female breast
4778,MalignantNeoplasticDiseaseExceptSkin,448954003,Carcinoma of urethra
4778,MalignantNeoplasticDiseaseExceptSkin,448988009,Carcinoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,448989001,Carcinoma of brain
4778,MalignantNeoplasticDiseaseExceptSkin,448990005,Carcinoma of nasal cavity
4778,MalignantNeoplasticDiseaseExceptSkin,448992002,Carcinoma of appendix
4778,MalignantNeoplasticDiseaseExceptSkin,448993007,Carcinoma of lung
4778,MalignantNeoplasticDiseaseExceptSkin,448994001,Carcinoma of upper rectum
4778,MalignantNeoplasticDiseaseExceptSkin,448995000,Follicular non-Hodgkin's lymphoma of central nervous system
4778,MalignantNeoplasticDiseaseExceptSkin,449034009,Malignant neoplasm of anterior and lateral floor of mouth
4778,MalignantNeoplasticDiseaseExceptSkin,449053004,Lymphoma of lower oesophagus
4778,MalignantNeoplasticDiseaseExceptSkin,449054005,Carcinoma of fundus of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,449055006,Leiomyosarcoma of cardio-oesophageal junction
4778,MalignantNeoplasticDiseaseExceptSkin,449058008,Follicular non-Hodgkin's lymphoma of tonsil
4778,MalignantNeoplasticDiseaseExceptSkin,449059000,Follicular non-Hodgkin's lymphoma of uterine cervix
4778,MalignantNeoplasticDiseaseExceptSkin,449063007,Follicular non-Hodgkin's lymphoma of oral cavity
4778,MalignantNeoplasticDiseaseExceptSkin,449065000,Diffuse non-Hodgkin's lymphoma of nose
4778,MalignantNeoplasticDiseaseExceptSkin,449066004,Malignant neoplasm of upper respiratory tract
4778,MalignantNeoplasticDiseaseExceptSkin,449067008,Malignant neoplasm of parietal pleura
4778,MalignantNeoplasticDiseaseExceptSkin,449072004,Gastrointestinal lymphoma
4778,MalignantNeoplasticDiseaseExceptSkin,449073009,Carcinoma of corpus uteri
4778,MalignantNeoplasticDiseaseExceptSkin,449074003,Lymphoma of small bowel
4778,MalignantNeoplasticDiseaseExceptSkin,449075002,Lymphoma of cardio-oesophageal junction
4778,MalignantNeoplasticDiseaseExceptSkin,449077005,Carcinoma of maxilla
4778,MalignantNeoplasticDiseaseExceptSkin,449096009,Malignant neoplasm of respiratory system
4778,MalignantNeoplasticDiseaseExceptSkin,449100005,Sarcoma of bone of pelvis
4778,MalignantNeoplasticDiseaseExceptSkin,449101009,Sarcoma of sternum
4778,MalignantNeoplasticDiseaseExceptSkin,449108003,Philadelphia chromosome positive chronic myelogenous leukaemia
4778,MalignantNeoplasticDiseaseExceptSkin,449153001,Adenocarcinoma of lower oesophagus
4778,MalignantNeoplasticDiseaseExceptSkin,449156009,Carcinoma of floor of mouth
4778,MalignantNeoplasticDiseaseExceptSkin,449173006,Diffuse non-Hodgkin's lymphoma of tonsil
4778,MalignantNeoplasticDiseaseExceptSkin,449176003,Diffuse non-Hodgkin's lymphoma of intestine
4778,MalignantNeoplasticDiseaseExceptSkin,449177007,Diffuse non-Hodgkin's lymphoma of bone
4778,MalignantNeoplasticDiseaseExceptSkin,449206007,Sarcoma of tibia
4778,MalignantNeoplasticDiseaseExceptSkin,449207003,Sarcoma of humerus
4778,MalignantNeoplasticDiseaseExceptSkin,449208008,Sarcoma of coccyx
4778,MalignantNeoplasticDiseaseExceptSkin,449211009,Carcinoma of face
4778,MalignantNeoplasticDiseaseExceptSkin,449216004,Diffuse non-Hodgkin's lymphoma of soft tissue
4778,MalignantNeoplasticDiseaseExceptSkin,449218003,Lymphoma of sigmoid colon
4778,MalignantNeoplasticDiseaseExceptSkin,449219006,Follicular non-Hodgkin's lymphoma of nasopharynx
4778,MalignantNeoplasticDiseaseExceptSkin,449220000,Diffuse follicle centre lymphoma
4778,MalignantNeoplasticDiseaseExceptSkin,449221001,Diffuse non-Hodgkin's lymphoma of central nervous system
4778,MalignantNeoplasticDiseaseExceptSkin,449222008,Follicular non-Hodgkin's lymphoma of stomach
4778,MalignantNeoplasticDiseaseExceptSkin,449223003,Malignant neoplasm of alveolus of maxilla
4778,MalignantNeoplasticDiseaseExceptSkin,449224009,Malignant neoplasm of anterior mediastinum
4778,MalignantNeoplasticDiseaseExceptSkin,449248000,Nasopharyngeal carcinoma
4778,MalignantNeoplasticDiseaseExceptSkin,449253005,Carcinoma of hypothalamus
4778,MalignantNeoplasticDiseaseExceptSkin,449254004,Carcinoma of pharynx
4778,MalignantNeoplasticDiseaseExceptSkin,449259009,Malignant neoplasm of broad ligament of uterus
4778,MalignantNeoplasticDiseaseExceptSkin,449260004,Malignant neoplasm of alveolus dentalis
4778,MalignantNeoplasticDiseaseExceptSkin,449267001,Sarcoma of mandible
4778,MalignantNeoplasticDiseaseExceptSkin,449268006,Sarcoma of clavicle
4778,MalignantNeoplasticDiseaseExceptSkin,449269003,Sarcoma of rib
4778,MalignantNeoplasticDiseaseExceptSkin,449292003,Non-Hodgkin's lymphoma of tonsil
4778,MalignantNeoplasticDiseaseExceptSkin,449293008,Sarcoma of connective tissue
4778,MalignantNeoplasticDiseaseExceptSkin,449294002,Sarcoma of scapula
4778,MalignantNeoplasticDiseaseExceptSkin,449295001,Sarcoma of skull
4778,MalignantNeoplasticDiseaseExceptSkin,449307001,Follicular non-Hodgkin's lymphoma of ovary
4778,MalignantNeoplasticDiseaseExceptSkin,449308006,Malignant neoplasm of visceral pleura
4778,MalignantNeoplasticDiseaseExceptSkin,449318001,Non-Hodgkin's lymphoma of prostate
4778,MalignantNeoplasticDiseaseExceptSkin,449377002,Malignant neoplasm of pelvic peritoneum
4778,MalignantNeoplasticDiseaseExceptSkin,449386007,Philadelphia chromosome negative chronic myelogenous leukaemia
4778,MalignantNeoplasticDiseaseExceptSkin,449417005,Carcinoma of nasal septum
4778,MalignantNeoplasticDiseaseExceptSkin,449418000,Follicular non-Hodgkin's lymphoma of testis
4778,MalignantNeoplasticDiseaseExceptSkin,449419008,Follicular non-Hodgkin's lymphoma of intestine
4778,MalignantNeoplasticDiseaseExceptSkin,449420002,Malignant neoplasm of cerebellum
4778,MalignantNeoplasticDiseaseExceptSkin,449421003,Malignant neoplasm of placenta
4778,MalignantNeoplasticDiseaseExceptSkin,449472007,Malignant epithelial neoplasm of alveolus dentalis
4778,MalignantNeoplasticDiseaseExceptSkin,449487002,Carcinoma of mandible
4778,MalignantNeoplasticDiseaseExceptSkin,449497006,Sarcoma of pelvic peritoneum
4778,MalignantNeoplasticDiseaseExceptSkin,449578008,Malignant neoplasm of alveolus of mandible
